ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis viticella,Clematis koreana,Clematis terniflora,Clematis vitalba,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13577.433411764707	18026.824	21947.82	14263.338	0.0	29214.945	5851.579333333334	0.0	6981.6375	6828.035	44187.89	12611.8733	14956.805	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11","main.cluster index_upperinput":"11"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=186&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5078	0.5078	0	N/A	N/A	230816.36800000005	11	11	186	 	11	265.0154	1	265.0154	230816.36800000005
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis viticella,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2839.469635294118	1411.2934666666667	8057.3728	0.0	0.0	0.0	5861.548333333333	0.0	2295.0781	0.0	5747.5566	2070.4901800000002	3938.0117142857143	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12","main.cluster index_upperinput":"12"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5079	0.5079	0	N/A	N/A	48270.9838	6	12	-1	 	6	398.9060	1	398.9060	48270.9838
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis viticella,Clematis koreana,Clematis terniflora,Clematis vitalba,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8798.283294117648	6595.334333333334	17246.208	11213.835	0.0	21453.707	7873.345	0.0	8089.136	8658.9325	5508.683000000001	10908.8729	5783.155285714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13","main.cluster index_upperinput":"13"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=343&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5086	0.5086	0	N/A	N/A	149570.816	11	13	343	 	11	234.9614	1	234.9614	149570.816
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1339.950411764706	2108.4996	2136.04735	0.0	0.0	0.0	1387.0838333333334	0.0	0.0	0.0	8020.312	763.95073	2162.8071	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14","main.cluster index_upperinput":"14"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5087	0.5087	0	N/A	N/A	22779.157	5	14	-1	 	5	244.9984	1	244.9984	22779.157
Clematis	jbn,jbuf	Clematis recta,Clematis alpina,Clematis viticella,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1891.8154352941176	3446.8303333333333	0.0	0.0	0.0	2784.2927	1671.3648999999998	0.0	0.0	0.0	14021.984	278.42927	4196.652814285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"15","main.cluster index_upperinput":"15"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5073	0.5073	0	N/A	N/A	32160.862399999998	5	15	62	 	5	286.9584	1	286.9584	32160.862399999998
Clematis	jbn,jbuf	Clematis recta,Clematis koreana,Clematis terniflora,Clematis tangutica,Clematis heracleifolia,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4701.373694117647	0.0	0.0	2765.6504	10211.1875	6714.8584	2860.7431666666666	23976.01	13836.7085	0.0	0.0	6971.21653	1458.7410714285713	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16","main.cluster index_upperinput":"16"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5127	0.5127	0	N/A	N/A	79923.3528	7	16	63	 	7	385.9020	1	385.9020	79923.3528
Clematis	jbn,jbuf	Clematis recta,Clematis alpina,Clematis viticella,Clematis terniflora,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2484.8620176470586	2052.8337666666666	0.0	0.0	9104.107	0.0	2732.5519999999997	0.0	6638.239	0.0	5505.911999999998	1327.6478	4138.025185714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17","main.cluster index_upperinput":"17"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=343&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5096	0.5096	0	N/A	N/A	42242.654299999995	6	17	343	 	6	312.9202	1	312.9202	42242.654299999995
Clematis	jbn,jbuf	Clematis recta,Clematis alpina,Clematis viticella,Clematis terniflora,Clematis heracleifolia,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4891.712505882353	1026.4767666666667	0.0	8152.3335	17999.701	0.0	6698.447533333334	0.0	16336.1975	0.0	1159.9102	5527.5719500000005	3983.3418714285717	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18","main.cluster index_upperinput":"18"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5111	0.5111	0	N/A	N/A	83159.1126	8	18	63	 	8	369.9245	1	369.9245	83159.1126
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis viticella,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10480.224823529412	9658.12	12163.5135	0.0	0.0	0.0	13735.910666666667	0.0	22355.375	0.0	38943.953	8281.2905	13621.559571428572	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"19","main.cluster index_upperinput":"19"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=186&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5109	0.5109	0	N/A	N/A	178163.822	6	19	186	 	6	243.0009	1	243.0009	178163.822
Clematis	jbn,jbuf	Clematis recta,Clematis tangutica,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1702.3151729411766	0.0	0.0	2180.935	0.0	0.0	2659.8476466666666	18778.88	0.0	0.0	0.0	2793.5048	143.47284857142856	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"20","main.cluster index_upperinput":"20"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5121	0.5121	0	N/A	N/A	28939.35794	4	20	63	 	4	362.8857	1	362.8857	28939.35794
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4631.9674235294115	955.3517333333333	8804.7675	0.0	0.0	0.0	10540.229333333333	0.0	13323.584	0.0	0.0	5550.7965	3319.354457142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21","main.cluster index_upperinput":"21"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5153	0.5153	0	N/A	N/A	78743.4462	5	21	63	 	5	442.8782	1	442.8782	78743.4462
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis viticella,Clematis terniflora,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501.8211470588235	0.0	2702.4375	0.0	3772.9692	0.0	4960.6171	0.0	4462.5885	0.0	9546.087	1628.30343	3749.7036	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22","main.cluster index_upperinput":"22"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5140	0.5140	0	N/A	N/A	42530.959500000004	6	22	-1	 	6	182.9626	1	182.9626	42530.959500000004
Clematis	jbn,jbuf	Clematis recta,Clematis viticella,Clematis terniflora,Clematis tangutica,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2264.449066470588	0.0	0.0	0.0	2100.9834	0.0	4986.1758666666665	473.23083	2282.30615	0.0	16398.28	648.617273	4572.7802	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"23","main.cluster index_upperinput":"23"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5147	0.5147	0	N/A	N/A	38495.63412999999	6	23	62	 	6	268.9481	1	268.9481	38495.63412999999
Clematis	jbn,jbuf	Clematis recta,Clematis alpina,Clematis terniflora,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1722.5668717647059	27.283773333333333	0.0	0.0	10474.326	0.0	3121.4048333333335	0.0	4681.6225	0.0	0.0	1755.2156	1675.9258314285712	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"24","main.cluster index_upperinput":"24"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5153	0.5153	0	N/A	N/A	29283.63682	5	24	63	 	5	474.8333	1	474.8333	29283.63682
Clematis	jbn,jbuf	Clematis recta,Clematis alpina,Clematis terniflora,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7768.144317647058	350.6718	0.0	0.0	0.0	0.0	15850.871666666666	28825.613	27314.105	0.0	0.0	10712.9405	3561.2926285714284	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"25","main.cluster index_upperinput":"25"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5163	0.5163	0	N/A	N/A	132058.4534	5	25	63	 	5	328.8979	1	328.8979	132058.4534
Clematis	jbn,jbuf	Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1860.502823529412	0.0	0.0	0.0	0.0	0.0	5540.756	0.0	7503.14	0.0	0.0	2283.3582	1256.4237142857144	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"26","main.cluster index_upperinput":"26"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5173	0.5173	0	N/A	N/A	31628.548000000003	3	26	63	 	3	346.9089	1	346.9089	31628.548000000003
Clematis	jbn,jbuf	Clematis alpina,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2739.0715882352943	1421.8056666666669	0.0	42298.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4229.88	609.3452857142858	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"27","main.cluster index_upperinput":"27"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5203	0.5203	0	N/A	N/A	46564.217000000004	2	27	63	 	2	214.9177	1	214.9177	46564.217000000004
Clematis	jbn	Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	981.4591176470589	0.0	0.0	16684.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1668.4805000000001	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"28","main.cluster index_upperinput":"28"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=63&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5231	0.5231	0	N/A	N/A	16684.805	1	28	63	 	1	232.9287	1	232.9287	16684.805
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis terniflora,Clematis vitalba,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2484.149311764706	8116.9062	1977.79165	3518.6523	0.0	0.0	528.4723666666666	0.0	1158.99365	3251.08985	0.0	2223.30253	2856.7875714285715	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"29","main.cluster index_upperinput":"29"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5280	0.5280	0	N/A	N/A	42230.5383	8	29	-1	 	8	350.8855	1	350.8855	42230.5383
BK,Clematis	jbn,jbuf,nan	Clematis chinensis,Clematis alpina,BK,Clematis viticella,Clematis koreana,Clematis terniflora,Clematis vitalba,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	522.8823	3190.7275717647058	1983.1549333333332	4958.163	3175.6443	0.0	11230.039	0.0	0.0	8719.79	3056.833	417.64862	5175.5697900000005	355.23868857142855	522.8823	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5298	0.5298	0	N/A	N/A	54765.251019999996	10	30	-1	 	10	298.8788	1	298.8788	54765.251019999996
Clematis	jbn,jbuf	Clematis recta,Clematis tangutica,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4393.469511764706	0.0	0.0	0.0	0.0	0.0	21272.902333333335	7487.5537	0.0	1691.3604999999998	0.0	1087.02747	9116.958142857144	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31","main.cluster index_upperinput":"31"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5496	0.5496	0	N/A	N/A	74688.9817	3	31	-1	 	3	131.5425	1	131.5425	74688.9817
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis koreana,Clematis terniflora,Clematis tangutica,Clematis vitalba,Clematis heracleifolia,Clematis flammula	 	 	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138313.99382352942	65923.81666666667	194482.525	69247.21	169976.3	39375.652	191514.05333333334	376659.12	237077.675	30322.80150000001	0.0	185012.8073	71601.40314285715	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"32","main.cluster index_upperinput":"32"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=456464b06a5245e99c07f660d29106bc&show=true	N/A	N/A	N/A	 	0.5519	0.5519	0	N/A	N/A	2351337.895	14	32	30	 	14	265.0234	1	265.0234	2351337.895
Clematis	jbn,jbuf	Clematis recta,Clematis chinensis,Clematis alpina,Clematis koreana,Clematis terniflora,Clematis tangutica,Clematis flammula	 	 	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41133.10770588235	1812.6540000000002	47470.915	65323.965	0.0	12587.767	73342.08233333332	167165.95	66889.555	0.0	0.0	60522.6742	13433.726999999999	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=456464b06a5245e99c07f660d29106bc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"33","main.cluster index_upperinput":"33"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5544	0.5544	0	N/A	N/A	699262.8309999999	9	33	-1	 	9	139.5312	1	139.5312	699262.8309999999
