ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis,BK	nan,jbuf,jbn	Clematis heracleifolia,Clematis terniflora,Clematis recta,BK,Clematis chinensis,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	7.5322447	347.9233617	0.0	2838.3594	0.0	32.443237	0.0	30.389366	0.0	528.2122	49.829414	0.0	569.400169	15.708150750000001	7.5322447	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11","main.cluster index_upperinput":"11"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	1.9457	1.9457	0	N/A	N/A	3486.7658616999993	6	11	18	 	6	105.0703	1	105.0703	3486.7658616999993
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis tangutica,Clematis terniflora,Clematis koreana,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	502.09686719999996	0.0	27.080702	0.0	196.67897	3307.7146	0.0	137.667	1351.8274	0.0	0.0	804.0482836666666	49.1697425	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12","main.cluster index_upperinput":"12"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9533	1.9533	0	N/A	N/A	5020.968672	5	12	-1	 	5	337.1507	1	337.1507	5020.968672
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis tangutica,Clematis recta,Clematis flammula,Clematis viticella,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1335.330007	0.0	743.0926	7942.1914	576.7239	0.0	1439.0504	82.94577	0.0	0.0	2569.2960000000007	1461.3716283333333	1146.2675750000003	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13","main.cluster index_upperinput":"13"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	1.9861	1.9861	0	N/A	N/A	13353.30007	6	13	25	 	6	680.1964	1	680.1964	13353.30007
Clematis,BK	nan,jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis recta,Clematis viticella,Clematis alpina,BK,Clematis chinensis,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.63278157	4906.991124	46971.293	329.2284	0.0	0.0	0.0	275.17365	271.16803	490.12708	452.0849	280.83618	257.1014016666667	11881.8257075	0.63278157	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14","main.cluster index_upperinput":"14"}	This Node is a Singleton	InChI=1S/C11H20N2O3/c1-7(2)6-8(12)10(14)13-5-3-4-9(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)/t8-,9-/m0/s1	Spectral Match to Leu-Pro from NIST14	0.896917	 	1.9881	1.9881	0	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N	CCMSLIB00003137659	49070.54402156999	8	14	-1	 	8	229.1554	1	229.1554	49070.54402156999
Clematis	jbuf,jbn	Clematis tangutica,Clematis alpina,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1049.6340397	10388.042	0.0	0.0	0.0	0.0	0.0	52.95594000000001	0.0	55.342457	0.0	18.049732833333337	2597.0105	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"15","main.cluster index_upperinput":"15"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9884	1.9884	0	N/A	N/A	10496.340397	3	15	-1	 	3	370.0343	1	370.0343	10496.340397
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis tangutica,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748.2472101999999	0.0	0.0	6429.8047	11.222002	0.0	0.0	1041.4454	0.0	0.0	0.0	1245.2083499999999	2.8055005	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16","main.cluster index_upperinput":"16"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(30)36-19-11-25(35,24(33)34)12-20(23(19)32)37-22(31)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-29,32,35H,11-12H2,(H,33,34)/b7-3+,8-4+/t19-,20-,23?,25?/m1/s1	NCGC00169984-03!(3R,5R)-3,5-bis[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy]-1,4-dihydroxycyclohexane-1-carboxylic acid [IIN-based: Match]	0.925127	 	1.9930	1.9930	0	O[C@H]1[C@@H](C[C@@](O)(C[C@H]1OC(=O)\\C=C\\C2=CC(O)=C(O)C=C2)C(O)=O)OC(=O)\\C=C\\C3=CC(O)=C(O)C=C3	CCMSLIB00005721779	7482.472102	3	16	5	 	3	517.1557	1	517.1557	7482.472102
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis tangutica,Clematis terniflora,Clematis flammula,Clematis viticella,Clematis koreana,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	772.866289	0.0	88.4268	139.78845	146.08658	439.3219	0.0	5838.09	836.52057	0.0	240.42859	1223.6912866666667	96.6287925	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17","main.cluster index_upperinput":"17"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0061	2.0061	0	N/A	N/A	7728.6628900000005	7	17	-1	 	7	292.9984	1	292.9984	7728.6628900000005
Clematis,BK	nan,jbuf,jbn	Clematis koreana,Clematis alpina,BK,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1.855773	652.7396623999999	6320.0425	0.0	0.0	0.0	33.997494	0.0	0.0	0.0	173.35663	0.0	34.55902066666667	1580.010625	1.855773	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18","main.cluster index_upperinput":"18"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0098	2.0098	0	N/A	N/A	6529.252396999999	4	18	10	 	4	253.1183	1	253.1183	6529.252396999999
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1139.9501599999999	0.0	0.0	0.0	3840.798	0.0	0.0	0.0	0.0	7558.7036	0.0	1259.7839333333334	960.1995	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"19","main.cluster index_upperinput":"19"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0214	2.0214	0	N/A	N/A	11399.5016	2	19	-1	 	2	429.9839	1	429.9839	11399.5016
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1347.1744999999999	0.0	0.0	0.0	2475.535	0.0	0.0	0.0	0.0	10996.21	0.0	1832.7016666666666	618.88375	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"20","main.cluster index_upperinput":"20"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0214	2.0214	0	N/A	N/A	13471.744999999999	2	20	-1	 	2	618.0154	1	618.0154	13471.744999999999
Clematis	jbn	Clematis terniflora,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777.6621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3567.014	4209.607	0.0	1296.1035	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21","main.cluster index_upperinput":"21"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0246	2.0246	0	N/A	N/A	7776.621	2	21	-1	 	2	239.9963	1	239.9963	7776.621
Clematis,BK	nan,jbuf	Clematis heracleifolia,Clematis recta,Clematis alpina,BK	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	6.89412	1000.379438	9638.904	0.0	0.0	66.43164	0.0	298.45874	0.0	0.0	0.0	0.0	0.0	2500.9485950000003	6.89412	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22","main.cluster index_upperinput":"22"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	"InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3"	P-ANISALDEHYDE	0.709259	 	2.0346	2.0346	0	COC1=CC=C(C=C1)C=O	CCMSLIB00006682605	10010.688500000002	4	22	5	 	4	137.0607	1	137.0607	10010.688500000002
Clematis	jbuf	Clematis recta,Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.8320365	2460.3835	0.0	0.0	0.0	0.0	17.936865	0.0	0.0	0.0	0.0	0.0	619.58009125	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"23","main.cluster index_upperinput":"23"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0324	2.0324	0	N/A	N/A	2478.320365	2	23	-1	 	2	263.0973	1	263.0973	2478.320365
Clematis	jbuf,jbn	Clematis alpina,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.719138	2513.7446	83.44678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.907796666666668	628.43615	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"24","main.cluster index_upperinput":"24"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0321	2.0321	0	N/A	N/A	2597.19138	2	24	-1	 	2	339.1054	1	339.1054	2597.19138
Clematis,BK	nan,jbuf,jbn	Clematis heracleifolia,Clematis viticella,Clematis alpina,BK,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1.6949276000000002	571.1326788	5571.403	0.0	0.0	20.148054	0.0	0.0	0.0	0.0	43.960228	75.815506	7.326704666666667	1416.84164	1.6949276000000002	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"25","main.cluster index_upperinput":"25"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0314	2.0314	0	N/A	N/A	5713.021715600001	5	25	1	 	5	345.1456	1	345.1456	5713.021715600001
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis tangutica,Clematis recta,Clematis flammula,Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2502.119274	877.06384	0.0	3230.8188	7732.0776	0.0	9893.618	3287.6145	0.0	0.0	0.0	1086.40555	4625.68986	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"26","main.cluster index_upperinput":"26"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0462	2.0462	0	N/A	N/A	25021.192740000002	5	26	25	 	5	436.1389	1	436.1389	25021.192740000002
Clematis	jbn	Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5200.506200000002	0.0	0.0	0.0	0.0	52005.06200000001	0.0	0.0	0.0	0.0	0.0	8667.510333333335	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"27","main.cluster index_upperinput":"27"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0509	2.0509	0	N/A	N/A	52005.06200000001	1	27	5	 	1	300.2179	1	300.2179	52005.06200000001
Clematis	jbn	Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1016.3777	0.0	0.0	0.0	0.0	10163.777	0.0	0.0	0.0	0.0	0.0	1693.9628333333333	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"28","main.cluster index_upperinput":"28"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0509	2.0509	0	N/A	N/A	10163.777	1	28	5	 	1	301.2211	1	301.2211	10163.777
Clematis	jbuf,jbn	Clematis alpina,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.4349968	6699.7036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.646368	0.0	0.7743946666666667	1674.9259	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"29","main.cluster index_upperinput":"29"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0674	2.0674	0	N/A	N/A	6704.3499679999995	2	29	-1	 	2	617.2779	1	617.2779	6704.3499679999995
Clematis,BK	nan,jbuf,jbn	Clematis heracleifolia,Clematis terniflora,Clematis flammula,Clematis koreana,Clematis alpina,BK,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.43419456	1058.87285	1283.4475	0.0	3013.398	1062.54	2494.3374	0.0	0.0	1114.9626	1620.043	0.0	1373.7901666666667	586.496875	0.43419456	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0722	2.0722	0	N/A	N/A	10589.16269456	7	30	-1	 	7	307.1692	1	307.1692	10589.16269456
Clematis,BK	nan,jbuf,jbn	Clematis tangutica,Clematis terniflora,Clematis recta,Clematis viticella,Clematis koreana,BK,Clematis chinensis,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.61278695	885.03073474	0.0	52.71491	0.0	0.0	7209.057	46.731514	70.08673	5.6794634	202.58423	1263.4535	1256.6870555666667	327.54625350000003	0.61278695	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31","main.cluster index_upperinput":"31"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=7e00c9f3f5c74ebc957adfa3c747f301&show=true	N/A	N/A	N/A	 	2.0753	2.0753	0	N/A	N/A	8850.920134349999	8	31	5	 	8	178.0501	1	178.0501	8850.920134349999
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis viticella,Clematis koreana,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1050.00881163	0.0	112.26262	0.0	6.8076963	8797.562	0.0	0.0	0.0	0.0	1583.4558	1484.97077	397.565874075	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=7e00c9f3f5c74ebc957adfa3c747f301&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"32","main.cluster index_upperinput":"32"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0734	2.0734	0	N/A	N/A	10500.0881163	4	32	-1	 	4	188.0356	1	188.0356	10500.0881163
