ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,jbn	Clematis recta,Clematis chinensis,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3082.5013272727274	0.0	10575.313	0.0	0.0	0.0	8792.3225	0.0	0.0	0.0	5747.5566	1762.5521666666666	4666.44032	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11","main.cluster index_upperinput":"11"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5100	0.5100	0	N/A	N/A	33907.5146	3	11	-1	 	3	398.9062	1	398.9062	33907.5146
Clematis	jbuf,jbn	Clematis recta,Clematis alpina,Clematis chinensis,Clematis flammula,Clematis viticella,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6666.903090909091	5219.387	17504.17	11213.835	0.0	21453.707	6218.076	0.0	0.0	0.0	5508.683000000001	8361.952	4632.8444	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12","main.cluster index_upperinput":"12"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=228&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5090	0.5090	0	N/A	N/A	73335.93400000001	6	12	228	 	6	234.9615	1	234.9615	73335.93400000001
Clematis	jbuf,jbn	Clematis recta,Clematis chinensis,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1495.787109090909	0.0	4272.0947	0.0	0.0	0.0	2080.62575	0.0	0.0	0.0	8020.312	712.0157833333333	2436.3127	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13","main.cluster index_upperinput":"13"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5106	0.5106	0	N/A	N/A	16453.658199999998	3	13	-1	 	3	244.9987	1	244.9987	16453.658199999998
Clematis	jbuf,jbn	Clematis recta,Clematis alpina,Clematis viticella,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2364.761309090909	4192.003	0.0	0.0	0.0	2784.2927	2507.04735	0.0	0.0	0.0	14021.984	464.04878333333335	4645.61634	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14","main.cluster index_upperinput":"14"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=169&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5082	0.5082	0	N/A	N/A	26012.374400000004	4	14	169	 	4	286.9585	1	286.9585	26012.374400000004
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis alpina,Clematis viticella,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3504.1745727272723	2461.7673	0.0	0.0	9104.107	0.0	4098.8279999999995	0.0	13276.478	0.0	5505.911999999998	2212.746333333333	5053.888459999999	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"15","main.cluster index_upperinput":"15"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=228&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5107	0.5107	0	N/A	N/A	38545.9203	5	15	228	 	5	312.9202	1	312.9202	38545.9203
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis alpina,Clematis flammula,Clematis viticella,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6090.973763636363	1372.0201	0.0	8152.3335	17999.701	0.0	2822.1758	0.0	32672.395	0.0	1159.9102	6804.121416666667	5235.19658	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16","main.cluster index_upperinput":"16"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5120	0.5120	0	N/A	N/A	67000.7114	6	16	38	 	6	369.9247	1	369.9247	67000.7114
Clematis	jbuf,jbn	Clematis terniflora,Clematis flammula,Clematis heracleifolia,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5005.325809090909	0.0	0.0	2765.6504	10211.1875	0.0	0.0	23976.01	18105.736	0.0	0.0	7474.566066666666	2042.2375	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17","main.cluster index_upperinput":"17"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5137	0.5137	0	N/A	N/A	55058.5839	4	17	38	 	4	385.9020	1	385.9020	55058.5839
Clematis	jbuf,jbn	Clematis recta,Clematis alpina,Clematis chinensis,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1413.7624745454546	81.85132	4120.1035	0.0	10474.326	0.0	437.5532	0.0	0.0	0.0	0.0	686.6839166666667	2286.256744	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18","main.cluster index_upperinput":"18"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5113	0.5113	0	N/A	N/A	15551.38722	4	18	38	 	4	474.8330	1	474.8330	15551.38722
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5875.1026363636365	0.0	17609.535	0.0	0.0	0.0	10184.713	0.0	26647.168	0.0	0.0	7376.117166666667	4073.8851999999997	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"19","main.cluster index_upperinput":"19"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5155	0.5155	0	N/A	N/A	64626.129	3	19	38	 	3	442.8786	1	442.8786	64626.129
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis chinensis,Clematis viticella,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3688.9070181818183	0.0	5404.875	0.0	3772.9692	0.0	6464.4345	0.0	8925.177	0.0	9546.087	2388.342	5249.58504	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"20","main.cluster index_upperinput":"20"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5141	0.5141	0	N/A	N/A	40577.977199999994	5	20	-1	 	5	182.9626	1	182.9626	40577.977199999994
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis viticella,Clematis heracleifolia,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3367.9367754545456	0.0	0.0	0.0	2100.9834	0.0	6755.099	473.23083	4564.6123	0.0	16398.28	839.6405216666666	6401.89228	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21","main.cluster index_upperinput":"21"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=169&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5150	0.5150	0	N/A	N/A	37047.30453	5	21	169	 	5	268.9482	1	268.9482	37047.30453
Clematis	jbuf	Clematis recta,Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2266.2771272727273	1052.0154	0.0	0.0	0.0	0.0	11938.5165	0.0	0.0	0.0	0.0	0.0	4985.80968	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22","main.cluster index_upperinput":"22"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5182	0.5182	0	N/A	N/A	24929.0484	2	22	38	 	2	328.8979	1	328.8979	24929.0484
Clematis	jbuf,jbn	Clematis alpina,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4233.110636363636	4265.417	0.0	42298.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7049.8	853.0834000000001	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"23","main.cluster index_upperinput":"23"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5203	0.5203	0	N/A	N/A	46564.217000000004	2	23	38	 	2	214.9177	1	214.9177	46564.217000000004
Clematis	jbn	Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1516.8004545454546	0.0	0.0	16684.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2780.8008333333332	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"24","main.cluster index_upperinput":"24"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5231	0.5231	0	N/A	N/A	16684.805	1	24	38	 	1	232.9287	1	232.9287	16684.805
Clematis	jbuf,jbn	Clematis recta,Clematis vitalba,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6789.907427272728	0.0	0.0	0.0	0.0	0.0	31909.3535	7487.5537	0.0	3382.7209999999995	0.0	1811.71245	12763.7414	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"25","main.cluster index_upperinput":"25"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5496	0.5496	0	N/A	N/A	74688.9817	3	25	-1	 	3	131.5425	1	131.5425	74688.9817
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis chinensis,Clematis heracleifolia,Clematis koreana,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113445.74927272728	0.0	208381.33	0.0	169976.3	39375.652	144466.72999999998	376659.12	164577.38	0.0	0.0	131498.91366666666	91781.95199999999	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"26","main.cluster index_upperinput":"26"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=244&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5545	0.5545	0	N/A	N/A	1247903.242	7	26	244	 	7	265.0235	1	265.0235	1247903.242
Clematis	jbuf,jbn	Clematis recta,Clematis chinensis,Clematis flammula,Clematis koreana,Clematis vitalba,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39439.647672727275	0.0	94941.83	65323.965	0.0	12587.767	44299.0635	167165.95	0.0	5218.4854	0.0	57539.66623333334	17719.625399999997	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"27","main.cluster index_upperinput":"27"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5566	0.5566	0	N/A	N/A	433836.12440000003	7	27	-1	 	7	278.0625	2	139.5312	433836.12440000003
Clematis	jbuf,jbn	Clematis recta,Clematis alpina,Clematis flammula,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54806.714545454546	66511.02	0.0	101276.88	0.0	0.0	148756.38	0.0	0.0	0.0	137573.2	16879.48	100319.396	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"28","main.cluster index_upperinput":"28"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=130&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5581	0.5581	0	N/A	N/A	602873.86	5	28	130	 	5	383.1111	2	192.0556	602873.86
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis viticella,Clematis vitalba,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10349.064	0.0	0.0	0.0	0.0	0.0	4813.4365	91257.61	6009.879	3378.115	3567.2270000000008	16774.267333333333	2638.82	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"29","main.cluster index_upperinput":"29"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5592	0.5592	0	N/A	N/A	113839.704	5	29	-1	 	5	130.5260	1	130.5260	113839.704
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis chinensis,Clematis viticella,Clematis heracleifolia,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87464.62718181818	0.0	176760.02	0.0	73975.31	0.0	209553.91	25653.459	70235.98	0.0	196378.31	45441.576499999996	137892.288	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=244&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5595	0.5595	0	N/A	N/A	962110.899	7	30	244	 	7	249.0465	1	249.0465	962110.899
Clematis	jbuf,jbn	Clematis recta,Clematis flammula,Clematis heracleifolia,Clematis koreana,Clematis vitalba,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44786.21272727273	0.0	0.0	72073.19	61214.87	165979.66	13064.666	18554.098	0.0	148697.19	0.0	67550.68966666667	17468.8404	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31","main.cluster index_upperinput":"31"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5607	0.5607	0	N/A	N/A	492648.33999999997	6	31	-1	 	6	290.8475	1	290.8475	492648.33999999997
Clematis	jbuf	Clematis recta,Clematis alpina,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41687.05590909091	262054.97	0.0	0.0	0.0	0.0	7217.3825	0.0	0.0	0.0	182067.88	0.0	91711.523	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"32","main.cluster index_upperinput":"32"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=130&task=de3948eda1e4488d8d4ae56f25cb4bd7&show=true	N/A	N/A	N/A	 	0.5618	0.5618	0	N/A	N/A	458557.615	3	32	130	 	3	563.1740	2	282.0870	458557.615
Clematis	jbuf,jbn	Clematis terniflora,Clematis recta,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53154.39451818182	0.0	0.0	0.0	197128.2	0.0	193078.752	0.0	1412.6357	0.0	0.0	235.43928333333335	116657.14080000001	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=de3948eda1e4488d8d4ae56f25cb4bd7&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"33","main.cluster index_upperinput":"33"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5614	0.5614	0	N/A	N/A	584698.3397000001	4	33	-1	 	4	236.0799	1	236.0799	584698.3397000001
