row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001151_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,
2888,296.07809777884415,1.6831301,0,0,0,756930.0089233239,0,6742003.904197472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117987.0588879612,132393.23166500338,185442.60888213382,125245.03936468963,197782.58291985968,162853.43435262956,100410.70392112451,
4500,451.1260650732588,2.0491156999999998,0,0,0,0,0,53834.93989134611,0,0,0,0,0,0,1531022.8013290698,0,0,0,9290.347843710962,0,0,0,0,0,0,8326770.18728705,0,0,0,0,0,0,138175.82372086178,0,6707402.234506023,0,0,0,0,0,0,0,0,0,0,0,0,0,
3118,602.0937390851569,5.1366964444444445,0,0,0,0,2751514.6694041966,13102.235619016006,932785.8884697485,0,0,0,557334.9572350532,1854.1198549467529,0,0,0,0,0,727862.2984271607,183963.13536325618,0,0,0,0,453364.70986459235,0,0,0,0,0,0,0,0,194372.89095816083,323663.4036100232,0,0,464750.881597302,0,0,209532.3098776607,227732.16527615205,199977.29516826416,218628.0440627428,177133.8798285213,241862.4199024428,177038.1264381893,
209,387.1654780714003,3.6944840589743593,7827475.7979599545,42716.87699981847,0,803074.5830933872,146078.19544949953,48287.65545918776,64557.09598912422,29463.324250051766,1173465.8675971776,44014.4842239986,251310.35633620163,68276.43752974755,56604.100982314565,4491.029174264551,93096.47690944912,9635.305866511168,0,170485.30026984948,69255.85271358349,16799.20220387617,13966.608176876862,11876.30500810558,732362.5121130503,117780.16421992744,0,3481.0666712491184,0,43264.21622403209,0,4387.190344910197,18439.031333431794,24984.213049376922,91479.37077545442,626561.6018798952,0,6335.929935357479,259057.235662013,8841.736312136656,0,195658.00887853175,253530.32555305344,178745.98766737213,166774.85125617185,236526.6142996636,205470.32291944855,210151.14291719545,
1214,167.06972911170718,2.7073305404761903,176877.0326884689,30347.766024108365,9105897.963064164,0,2455018.416575826,13994.558166982832,683905.5867899902,43638.674881816376,3296734.534992403,11683.127815406258,225513.05795181036,21189.096572431816,0,20323.57866806095,7488.222087058453,37019.66868343067,6200.945475064509,79733.15027567238,1015775.2324742426,55041.14091242922,4415.6968591026725,13775.902179474813,866888.6991873748,2279413.081791684,1.2002030873696148E8,44710.363503692686,4.8620561019245274E7,21916.501634478514,3836499.9980208925,5442.5338394356995,0,6246.254079278257,0,52706.56472254366,33310.8561674441,47829.95444473541,8019.618171621088,43852.62589924118,28223.143234780677,3008442.264638103,2936507.136460472,3127410.361160322,2889765.749879464,3110991.9964081594,2979137.267373659,3299480.6141559905,
3788,587.1887363890961,4.732687882608696,111169.76383892703,0,14351.973258778866,0,51693.64261677985,0,389753.5117940673,0,1502743.8555456232,0,111974.6075195823,0,0,0,0,0,0,0,245786.40752425144,0,0,0,24922.760014763317,636178.6991701116,197147.93465536207,0,8431.090562724949,0,164518.9287162449,3969.551773066207,0,0,146861.60558668445,290420.70383408765,0,0,258097.10883063378,0,0,45253.57929679961,62904.924708356724,51949.87736425888,49832.282254840466,54161.14426738808,35172.743155520875,57414.18038827383,
4668,917.2394696020365,2.7707907437500006,0,0,0,0,0,0,0,0,0,30657.58674356188,0,0,0,762310.4906042982,0,2.3467125590210967E7,0,0,0,377211.925773166,0,6284679.042051122,0,0,0,744171.5926681772,0,0,0,0,0,1.7833809808552593E7,78161.81697836894,0,0,0,0,1.58158593413641E7,0,1548013.9594245332,1540939.9271143437,1569962.1355696989,1002716.7589619472,1433763.6391286294,1514148.1552877869,1491245.770266091,
4395,380.0452103114212,3.481163722222222,0,0,0,0,0,0,0,0,0,0,0,6902957.966951442,0,0,3870224.5326265395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341130.3886728065,357658.8488901593,333857.58507708804,256002.87093081945,330319.78300596,380358.698322422,289072.8594172811,
881,387.1663077112367,2.5966946521739134,542264.9401293831,1.984003700208142E8,1422756.772348806,2.0292104630351644E7,601134.405435656,2.2427697893984514E8,1.2221699722310666E7,3183664.2668692404,227708.99453178552,2837217.3230595645,341382.9067597749,8.983971535810702E7,2.1916927427278083E7,1873699.3574955391,6.811690125232434E7,2.2368474792179663E7,383876.2110547542,5112703.967509244,1.3749953893413806E7,9356732.376441333,7.437084827883318E7,3059362.522138331,403342.9705004771,1452988.3682122051,210029.83502787907,640457.0970328483,825135.5526488946,631190.4517606624,780225.8411866885,1768657.581835084,2246622.9201966906,1.288839929820069E7,1595222.9061184993,199901.4824967244,3.432618457110655E7,8.597452325481178E7,1.3741015130455947E7,7456678.895418844,15464.082692420656,2.022323515455605E7,1.9392058380259283E7,2.1412514915565997E7,1.6073095635895403E7,1.8359235688604724E7,1.8852846543284878E7,1.8748337236907218E7,
4605,519.1150395549201,4.289354870588236,5472.094132454583,0,0,0,25205.05724422735,0,0,0,0,0,0,0,0,0,2.6820490382472396E7,0,2724.4599089222684,15367.795482062986,0,0,0,0,0,25530.54613615392,118731.19234483673,0,0,0,0,0,4256.198376373517,0,158766.13109714453,38687.69168094105,0,0,0,0,0,508111.51637697004,484423.32581810013,450103.0900988872,507641.37356746284,493714.3608398848,547108.7695944139,572469.0937966914,
4898,213.07614644562864,1.4173051636363636,0,0,0,0,0,0,0,0,0,0,64223.96760593504,0,0,0,0,0,0,4.27022169350716E7,0,0,0,0,0,612630.430806153,0,0,0,0,0,0,0,0,0,20942.678494248186,0,0,0,0,0,642931.0076020894,614973.0386075634,640201.4312087356,558234.753027984,602624.0917158634,691404.6646255554,629386.764814606,
3474,565.1600825610785,4.259089326829268,598677.9006286649,4687.835418899475,154743.9946521664,0,410248.6795361607,4165438.7509550713,90422.09016725449,6539.2053580164975,239685.83559025105,235686.46541584906,99668.949233373,618998.146008034,280863.48461881647,4880.198609241297,0,79816.41680356544,15581.734243278508,835701.8026917048,420742.4879217095,98041.90628497046,67477.35011927933,0,213815.48627944294,607420.8994837456,1145395.2874020587,8383.089543294464,280530.76508783305,92981.53515847871,1180534.4639143061,102262.35870819216,724980.6213639929,180624.30248379015,205602.28391619792,110792.12620093743,2150619.340560896,187552.74558811667,349871.54671036947,0,0,686880.1788872335,764103.0161726302,795108.9747791666,44989.65168799671,785435.4180749268,298001.6692517969,726383.9457499683,
1779,507.2730579014583,8.127025273333334,292734.13368039025,745925.8257910222,1104133.6774512976,261714.0258130473,5826490.903371915,801645.9595601467,402832.66621773964,709261.5513682357,591940.8183806748,442675.02740372653,702509.1413675504,458975.51032606675,764334.2710790704,262400.61784311855,581240.4420242016,3650967.4340352546,101862.62982301475,1371465.5851282398,1709691.8063107796,486019.8475732424,1522638.7565545775,466092.4803205282,7086512.462387022,1707204.3276847785,9171378.787774097,501569.8200292441,1246291.4138708636,1374119.04620484,947234.217622756,602727.8960156332,142408.72812001547,5861646.277957031,282745.8811654116,182153.3550795541,1231098.5403232893,1114674.7765673515,149645.14554387116,599860.8411255798,0,1739592.6620612706,1844976.5980801408,1737910.2167984,1125403.829254388,1533036.1107405873,1607863.194512612,1659094.3516006481,
43,319.13849511589086,3.05869576875,6.50121036041792E7,0,1805886.9489072547,0,5736575.635208957,0,4564435.671091405,0,2855043.1272852276,0,2389199.3538224893,25811.983391999398,0,122639.54301509954,0,547308.1861832639,0,286876.09025868634,3400005.1908404734,765478.688423254,0,717035.0877183398,852168.3370365966,1.0253232162422445E7,581022.6616234211,14533.024829258624,373415.6172917831,0,0,63937.32668106085,9399.288479437728,27626.21513273464,2712260.2596397423,1.3894489845805483E7,0,0,6020129.046691238,294436.8911650942,0,2346721.8340786463,2117167.1307854457,2170851.390812087,1604152.2438836237,2039462.9540902548,1636157.901122026,2424473.9482914596,
355,338.0807152004301,2.8257441794117653,3439414.9864263376,115705.87806925981,396210.58384875837,0,5670112.438898758,0,0,226857.46627321688,83727.06594731248,31298.52510686987,890336.6752817854,65343.1161112112,0,699638.0285595894,39156.307935890916,0,0,276996.9858816869,31352.53236539,76057.26558803383,0,630270.1015021394,5.6486276803274006E7,685825.057288025,1.9373182998797032E8,643278.4076385993,272629.4544529233,51436.02714896502,1461658.4322161283,37861.31065897999,0,0,438466.69143381214,1.490010315975787E7,128525.78246680078,0,0,716349.2092291857,0,5114692.312330199,5756307.448781974,1.0490055911802381E7,3153681.63874686,8983318.641764255,5031483.425810821,2385658.078019122,
4123,661.1726075365558,2.3439601121212124,285857.6576408184,58274.975571023344,92486.13119929387,0,82261.26362261726,0,21614.422864664055,0,2105338.806633612,9817794.079096764,123049.73011969648,115193.6389672981,0,123910.39480812826,64062.70925505404,0,780129.0731367883,73749.21707137136,135713.62523403525,29144.50250853479,0,111370.58666528945,58463.904034757375,1106714.699264243,182527.22914858823,27989.21305242191,256691.44528113038,0,0,0,6832885.54873381,53440.83873380765,731103.9400577755,703153.8822714824,8803.296522380944,0,27613.938724066084,40301.21877131347,0,0,0,135703.369068434,105965.35715533674,133793.25663698371,34171.777360299995,56726.89095508554,
376,499.14675914659057,1.8542596823529414,2919122.486533425,47307.47542375873,371250.50214654236,0,4994168.63402189,0,753647.6289602483,0,1102436.9089446145,1897744.0823743057,878995.2316691602,376530.2593529219,43557.721517789025,89404.970132689,2444966.75800207,0,1014839.924642398,45433.140941683545,649668.0210624483,0,0,772598.4930959254,1.4136176605395183E7,107905.07192954287,1.3435141294520075E7,103944.39433364185,770247.3983738832,0,32436.86165605688,0,483639.789475594,0,799541.7979463912,6588217.730412266,0,0,251098.41280910614,792025.3669286612,0,1204522.769988032,1281506.8647776674,1399270.589409722,994491.7836222136,1278291.390419776,1383823.63501074,1240932.9085352714,
3956,601.2503455219057,4.111909430769232,0,0,63235.33736838338,0,155218.09705052746,0,0,0,5272244.111010578,0,166193.15555898106,0,0,0,0,0,0,0,0,0,0,0,0,61830.07424337569,0,0,0,0,0,0,0,0,166750.73965193937,0,0,0,0,0,0,73941.0062743719,39766.83781163934,49272.6653905665,13391.51457595908,20050.008806852184,45149.05907482076,71991.23317650497,
3453,433.1012199787275,1.8478085787878793,180092.65486013054,0,0,121135.91224741931,0,2144014.9523443407,152379.18207336613,25799.38286519553,503734.79086849163,0,0,31699.65850685732,463251.48799603176,0,88796.53668234333,57607.19634485059,0,1.3296825737482022E7,129727.02775036509,147028.5632426609,24313.3514787011,0,100481.51196096661,97363.25548499684,356732.75753937877,0,8487.8686835859,694792.8299651251,258304.7068765649,0,0,444695.1881193863,155785.45999072277,119545.49705976556,3541532.3412831835,21146.314711687814,100648.45353363336,0,0,518204.7074498683,563445.0328905216,615364.8078024611,351288.3125918234,608593.1445103418,582228.8179189885,462974.62711134384,
4437,1196.1338474998136,5.173514288888889,0,0,0,0,0,0,0,0,0,0,0,1218581.763875772,0,0,1161947.6933157924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89424.60828918093,123282.69234326883,130876.30137074093,96817.26841489208,141278.16070413202,129034.67692007458,122071.5369291499,
4102,319.0823290020893,2.6275726652173916,39680.017810332974,0,0,0,0,0,0,0,0,1.364574723902545E7,0,0,3.1767170046017483E7,32975.18692921551,0,18437.10481045617,730615.3694590651,42806.973997862544,0,0,0,188327.66468306354,0,6275943.597183485,0,169918.9805151025,0,82212.58110427494,0,98793.1674760425,2.927005378324482E7,0,2592397.0074128923,0,0,23711.172111518303,0,748378.5150665605,0,2262424.700578401,2269615.424435569,2317517.019008169,1738366.1952387295,2182679.348406947,2219373.214670047,2053009.3146409795,
2114,264.08745385860374,3.584908477272727,0,0,3997235.1068194555,0,616572.3221009981,0,382485.3696089393,0,1125051.0965233312,0,444461.02887220803,2346.216625034229,0,0,0,0,0,0,197250.40815447067,0,0,0,427768.22916272475,51754.77468727817,166794.8306425199,0,275234.1544711604,0,403441.72617996635,0,0,9427.513273448725,0,108281.75893075512,0,0,46449.95376279495,0,0,113643.21141358007,146612.11598998535,139339.07437473867,131168.31648895645,134266.4725234211,140997.40169129588,109072.85528751483,
4793,426.28687562340485,6.590984566666667,0,0,0,0,31397.76050668909,0,0,0,0,0,0,0,0,0,0,125108.1346155496,0,11337.307512181733,0,0,0,0,43617.74344995067,4042.7890118084356,2267.515696175587,0,0,8264.84533865652,0,0,0,563738.3827331067,0,0,0,0,0,0,0,8026.030830506347,8111.635746367847,7495.086130138861,8513.753126548594,8724.495755261762,9942.619923127317,13624.05511008385,
3977,385.08347951907973,3.119335253571429,0,351939.23666074104,657835.7862627044,0,0,0,0,6128.084268726508,2892928.4237452582,235912.39456781265,0,57485.61124356871,0,91530.675607879,14067.886740029613,391283.3756411358,10230.538288534935,0,0,369221.4465023677,0,3522103.439182702,2846650.473611556,0,0,1.056890054772377E7,437860.69777701166,7479.451089246149,1.1016744844499387E7,0,494847.5163949694,2423660.731111247,0,0,0,35969.99964853697,0,5619393.191365993,0,1644931.624394671,1750659.3107547536,1408562.9166670865,1292751.4321717217,1531322.093704192,1202483.8211900908,1248121.1677092896,
4626,517.1084442829041,3.702606869444443,0,8475.732119742032,281305.4223360449,55412.26797330065,256131.77853016753,585398.5823998065,0,0,17911.66347848979,828973.4825944145,233435.74154743427,34579.562120507886,490245.2535752992,0,1.0023657038851418E7,22686.332257515496,181781.8014892909,480884.91889855824,150345.37598237005,0,196349.35196842108,408377.67277638306,350288.47704766213,157993.84133196317,285649.36780715565,0,0,98289.26161580547,300397.6526115936,516666.38657165796,1154259.458465528,0,1924397.711587334,102777.24329746679,13205.458642769281,473436.09563930926,0,240517.92608015757,0,455286.2696527747,310441.1791535914,614381.2419848702,1321445.4043295765,947672.4057268966,873793.3298231416,655908.8104875794,
3893,814.5138763783617,10.983549060606062,0,0,0,13258.193131056727,0,62196.84080098009,0,509855.5003913766,41911.99536392621,5968.020811054841,0,36765.800785313215,322747.4118744396,47610.0533369539,15351.535839990473,133410.62445655908,0,0,13319.898040342818,146422.3785686746,781079.1240107857,88281.0569043162,6519.797577363173,0,0,37525.68533692322,7024.742746113324,546787.0723061642,24876.26931609378,0,13485.493701357724,35041.14206618941,11957.632451600108,0,574054.8957775811,434051.41351676907,0,35892.69845870795,23097.482165478552,31581.691469265446,19866.88722779397,12315.228202353805,246828.0835370428,123704.70912234984,98339.3409001142,76754.62879329866,
3223,785.4939234133582,11.151962566666667,8546.485246230668,0,39212.73620800873,0,630958.5740889864,0,30466.178452587723,0,0,0,347190.435547383,26043.910927865763,19380.805105165935,0,5504.411502758302,218404.56503051144,1584306.6040864235,55519.411140644064,141419.38442790267,17936.382465704264,67420.13653142643,0,229165.6685767986,0,0,0,17016.33743504961,33728.16745615762,17723.81732648491,27391.606452392814,0,704716.7026464269,0,0,6049.632671571962,21512.495422059976,9074.245646426227,0,0,69605.07195917118,74470.15215870038,98696.10691441402,130503.14123484706,121357.87235528282,84955.3189758395,134733.78155689375,
4019,579.1557302962601,2.5922664846153847,0,17679.06244687565,0,0,27058.27802281642,0,30735.809814001193,31661.556075340275,319354.5529009699,0,122664.74373925707,0,849811.399400311,9558.978204832174,0,0,261267.73674713308,0,0,7854.50400046876,0,124469.04075514377,51290.389573253735,70200.38105647507,0,0,0,0,33122.74417755364,0,446291.76608250034,30860.78224473626,8.273426280156532E7,0,0,0,1212800.3854305435,54536.91878226468,0,178524.8927478575,97797.57866177335,97534.1891639359,140175.84442789108,65155.104645430256,154931.0406712511,96668.19687541631,
