ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47916.07658823529	41122.37966666667	42715.9455	32135.107000000004	33307.66	55079.043	56884.791333333334	17580.566000000006	75902.35	34134.0635	76944.695	45822.387500000004	50907.061	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"50","main.cluster index_upperinput":"50"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5074	0.5074	0	N/A	N/A	814573.3020000003	17	50	106	 	17	243.0009	1	243.0009	814573.3020000003
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172690.5908235294	146892.46333333332	157583.595	120234.76	129619.24	200129.88	199284.48	68692.8	266112.472	126151.825	278836.75	165594.47340000002	182827.90142857144	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5074	0.5074	0	N/A	N/A	2935740.044	17	51	106	 	17	241.9997	1	241.9997	2935740.044
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44307.46152941177	38220.278333333335	40881.974500000004	30312.137	32438.766	52937.465	52703.892	0.0	69804.6685	33835.508499999996	75721.664	41533.3954	48270.41314285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5074	0.5074	0	N/A	N/A	753226.846	16	52	106	 	16	243.9969	1	243.9969	753226.846
Clematis	jbuf,jbn	Clematis chinensis,Clematis flammula,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7818.137688235294	0.0	12388.459	6329.7207	14972.315	0.0	7216.852333333333	28122.13	7231.2075	11297.1425	0.0	9235.973170000001	5792.658428571429	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"53","main.cluster index_upperinput":"53"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5074	0.5074	0	N/A	N/A	132908.3407	10	53	106	 	10	184.0283	1	184.0283	132908.3407
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18520.47655882353	16454.395166666665	10588.617	14337.935	14678.001	22601.992	20266.663666666667	6327.029	32339.3315	14769.808	31344.455	16976.5634	20726.066785714287	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"55","main.cluster index_upperinput":"55"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5079	0.5079	0	N/A	N/A	314848.1015	15	55	106	 	15	220.9809	1	220.9809	314848.1015
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79177.18794117647	66757.945	70393.767	55453.56200000001	57708.516	88603.64	93801.388	30952.117	124334.37849999999	57384.265	127391.54	75806.1344	83992.97871428571	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57","main.cluster index_upperinput":"57"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5081	0.5081	0	N/A	N/A	1346012.195	17	57	106	 	17	218.9838	1	218.9838	1346012.195
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14219.879147058824	8679.077333333333	18518.7025	0.0	16020.8	22178.898	14394.847166666666	0.0	28568.6495	15456.303499999998	9229.163	15270.6543	12718.771785714285	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"58","main.cluster index_upperinput":"58"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5081	0.5081	0	N/A	N/A	241737.9455	13	58	106	 	13	312.9203	1	312.9203	241737.9455
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29123.065	4166.112	28569.4885	10789.431	39494.113	36817.113	17807.396666666667	67310.02	78658.89	30152.072500000002	0.0	38804.9881	15291.746285714285	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59","main.cluster index_upperinput":"59"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5081	0.5081	0	N/A	N/A	495092.105	14	59	106	 	14	458.8560	1	458.8560	495092.105
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14550.898117647059	9619.936666666666	14524.568500000001	11600.023	13357.438999999997	17484.436	17028.182333333334	10198.441	27294.385000000002	6980.245500000001	17182.174	16246.435000000001	12128.70257142857	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"61","main.cluster index_upperinput":"61"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=538&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5084	0.5084	0	N/A	N/A	247365.268	15	61	538	 	15	156.0143	1	156.0143	247365.268
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53329.561117647056	40794.918999999994	47554.035	35203.613	41063.15	59450.58	62076.971000000005	20480.857	92947.375	39915.9325	80953.984	52487.7661	54532.12542857143	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"62","main.cluster index_upperinput":"62"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5084	0.5084	0	N/A	N/A	906602.5390000001	17	62	106	 	17	200.9732	1	200.9732	906602.5390000001
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis vitalba,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7486.5738529411765	7522.7004	5214.3655	5336.6133	0.0	10395.011	9449.625666666667	0.0	13698.29	3827.0959999999995	15143.65	7209.53523	7882.343314285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"64","main.cluster index_upperinput":"64"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5085	0.5085	0	N/A	N/A	127271.75549999998	11	64	-1	 	11	182.9625	1	182.9625	127271.75549999998
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis vitalba,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17757.259647058825	20893.316333333336	21561.945	23987.646	0.0	54907.246	25654.516666666666	0.0	0.0	20105.5665	0.0	16222.9915	19949.071285714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"65","main.cluster index_upperinput":"65"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5086	0.5086	0	N/A	N/A	301873.414	7	65	106	 	7	265.0156	1	265.0156	301873.414
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22666.492382352943	5462.096666666667	25712.9715	12502.823	29190.93	35071.31	9577.115833333333	39255.65	62927.04	23455.998499999998	0.0	29644.4048	12698.046071428571	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"66","main.cluster index_upperinput":"66"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5086	0.5086	0	N/A	N/A	385330.37049999996	13	66	106	 	13	369.9248	1	369.9248	385330.37049999996
Clematis	jbuf,jbn	Clematis vitalba,Clematis tangutica,Clematis terniflora	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.101117647059	0.0	0.0	0.0	0.0	0.0	0.0	17397.56	9664.0575	3160.022	0.0	3672.5675	902.8634285714286	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"67","main.cluster index_upperinput":"67"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5087	0.5087	0	N/A	N/A	43045.719	3	67	106	 	3	713.7995	2	357.3997	43045.719
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18178.10329411765	13691.116	17420.533	13536.8	14353.908	20922.234	21200.132666666665	0.0	30213.337	14344.617000000002	31584.094	16866.936400000002	20051.198857142856	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69","main.cluster index_upperinput":"69"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5089	0.5089	0	N/A	N/A	309027.756	14	69	106	 	14	219.9847	1	219.9847	309027.756
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11352.658235294117	0.0	12222.9155	0.0	15390.35	14880.332	7544.967666666666	30333.69	29937.4245	12717.6175	0.0	14987.1195	6160.5707142857145	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74","main.cluster index_upperinput":"74"}	This Node is a Singleton	N/A	N/A	N/A	 	0.5093	0.5093	0	N/A	N/A	192995.19000000003	11	74	-1	 	11	129.9794	1	129.9794	192995.19000000003
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11524.212	8554.445	10689.557499999999	7893.585999999998	10270.778	13562.898	13810.265	0.0	19357.332	8739.579	19517.275	11066.201299999999	12178.512999999999	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"75","main.cluster index_upperinput":"75"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5093	0.5093	0	N/A	N/A	195911.60399999996	14	75	106	 	14	202.9705	1	202.9705	195911.60399999996
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41546.695235294115	11215.412333333334	43341.3595	21920.129	51287.254	58763.766	31292.29433333333	68954.86	101482.09	44098.8955	0.0	53839.0435	23986.197714285714	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76","main.cluster index_upperinput":"76"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5094	0.5094	0	N/A	N/A	706293.8189999999	15	76	106	 	15	328.8980	1	328.8980	706293.8189999999
Clematis	jbuf,jbn	Clematis koreana,Clematis chinensis,Clematis flammula,Clematis alpina,Clematis heracleifolia,Clematis vitalba,Clematis tangutica,Clematis viticella,Clematis terniflora,Clematis recta	 	 	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105866.2504117647	41514.65166666667	105060.36	59153.25	122020.875	129923.72	91610.157	148492.84	249324.73500000002	101153.895	29683.166	129350.2166	72317.72728571428	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=eefbcc3b04074f2daa04fc93c30b2d84&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"77","main.cluster index_upperinput":"77"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=eefbcc3b04074f2daa04fc93c30b2d84&show=true	N/A	N/A	N/A	 	0.5095	0.5095	0	N/A	N/A	1799726.257	17	77	106	 	17	198.9402	1	198.9402	1799726.257
