ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbn,jbuf	Clematis tangutica,Clematis flammula,Clematis recta,Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24794.59073	0.0	88001.39	1221.4233	0.0	0.0	103238.336	55484.758	0.0	0.0	0.0	24117.92855	25809.584	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"11","main.cluster index_upperinput":"11"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9469	1.9469	0	N/A	N/A	247945.9073	4	11	-1	 	4	714.2252	1	714.2252	247945.9073
Clematis	jbn,jbuf	Clematis viticella,Clematis tangutica,Clematis flammula,Clematis alpina,Clematis vitalba,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2527.796525	3866.3271	0.0	3379.42	753.355	0.0	0.0	2172.389	0.0	279.89215	14826.582	971.9501916666667	4861.566025	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"12","main.cluster index_upperinput":"12"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9484	1.9484	0	N/A	N/A	25277.96525	6	12	8	 	6	508.2029	1	508.2029	25277.96525
Clematis	jbn	Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2976.703	0.0	0.0	0.0	0.0	29767.03	0.0	0.0	0.0	0.0	0.0	4961.171666666666	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"13","main.cluster index_upperinput":"13"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9481	1.9481	0	N/A	N/A	29767.03	1	13	-1	 	1	449.1419	1	449.1419	29767.03
Clematis	jbn	Clematis tangutica,Clematis flammula	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2879.8424	0.0	0.0	5392.908	0.0	0.0	0.0	23405.516	0.0	0.0	0.0	4799.7373333333335	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"14","main.cluster index_upperinput":"14"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9490	1.9490	0	N/A	N/A	28798.424	2	14	-1	 	2	424.1447	1	424.1447	28798.424
Clematis	jbuf	Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1253.7137	0.0	0.0	0.0	0.0	0.0	12537.137	0.0	0.0	0.0	0.0	0.0	3134.28425	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"15","main.cluster index_upperinput":"15"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=244&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9526	1.9526	0	N/A	N/A	12537.137	1	15	244	 	1	188.0385	1	188.0385	12537.137
Clematis	jbn,jbuf	Clematis koreana,Clematis flammula,Clematis recta,Clematis alpina,Clematis chinensis,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38046.384600000005	66058.85	186809.89	36013.85	0.0	11542.786	75724.25	0.0	4314.22	0.0	0.0	39780.12433333333	35445.775	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"16","main.cluster index_upperinput":"16"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9551	1.9551	0	N/A	N/A	380463.846	6	16	124	 	6	522.1821	1	522.1821	380463.846
Clematis	jbuf	Clematis viticella,Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5548.323111	55355.734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.49711	0.0	13870.807777499998	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"17","main.cluster index_upperinput":"17"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=123&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9590	1.9590	0	N/A	N/A	55483.23110999999	2	17	123	 	2	286.1762	1	286.1762	55483.23110999999
Clematis	jbn,jbuf	Clematis viticella,Clematis koreana,Clematis tangutica,Clematis recta,Clematis vitalba,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32655.58937	0.0	0.0	0.0	0.0	141401.95	5729.465	10290.238	3854.8657	155589.83	9689.545	51856.14728333333	3854.7525	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"18","main.cluster index_upperinput":"18"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9600	1.9600	0	N/A	N/A	326555.8937	6	18	-1	 	6	381.0796	1	381.0796	326555.8937
Clematis	jbn	Clematis koreana,Clematis vitalba,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7152.35447	0.0	0.0	0.0	0.0	41331.977	0.0	0.0	26594.223	3597.3447	0.0	11920.590783333333	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"19","main.cluster index_upperinput":"19"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9673	1.9673	0	N/A	N/A	71523.5447	3	19	-1	 	3	294.0607	1	294.0607	71523.5447
Clematis	jbn,jbuf	Clematis viticella,Clematis flammula,Clematis alpina,Clematis vitalba,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5191.616129	3706.7495	0.0	28678.836	0.0	0.0	0.0	0.0	681.62823	111.42456	18737.523	4911.981465	5611.068125	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"20","main.cluster index_upperinput":"20"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9711	1.9711	0	N/A	N/A	51916.161290000004	5	20	124	 	5	506.1877	1	506.1877	51916.161290000004
Clematis	jbn	Clematis koreana,Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1640.56384	0.0	0.0	0.0	0.0	4278.4824	0.0	12127.156	0.0	0.0	0.0	2734.2730666666666	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"21","main.cluster index_upperinput":"21"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	1.9687	1.9687	0	N/A	N/A	16405.6384	2	21	5	 	2	803.1875	1	803.1875	16405.6384
Clematis	jbuf	Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8431.558	0.0	0.0	0.0	84315.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21078.895	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22","main.cluster index_upperinput":"22"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9778	1.9778	0	N/A	N/A	84315.58	1	22	-1	 	1	327.0478	1	327.0478	84315.58
Clematis	jbn	Clematis koreana,Clematis vitalba,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2115.807221	0.0	0.0	0.0	0.0	66.48001	0.0	0.0	1334.6372	19756.955	0.0	3526.3453683333337	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"23","main.cluster index_upperinput":"23"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9807	1.9807	0	N/A	N/A	21158.072210000002	3	23	-1	 	3	184.0372	1	184.0372	21158.072210000002
BK,Clematis	nan,jbn	Clematis koreana,Clematis tangutica,Clematis flammula,BK,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	55.52791	3066.79243	0.0	0.0	2104.5212	0.0	26106.375	0.0	1766.2148	690.8133	0.0	0.0	5111.320716666667	0.0	55.52791	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"24","main.cluster index_upperinput":"24"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9843	1.9843	0	N/A	N/A	30723.45221	5	24	-1	 	5	203.0527	1	203.0527	30723.45221
Clematis	jbn,jbuf	Clematis koreana,Clematis tangutica,Clematis flammula,Clematis recta,Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60733.56389	78464.43	0.0	252130.69	0.0	1545.0789	150997.56	124197.88	0.0	0.0	0.0	62978.941483333336	57365.4975	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"25","main.cluster index_upperinput":"25"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=e98ca7531e564db7aae5a0d66352900b&show=true	InChI=1S/C33H40O22/c34-6-15-19(41)23(45)26(48)31(50-15)54-29-24(46)20(42)17(8-36)52-33(29)55-30-25(47)21(43)16(7-35)51-32(30)53-28-22(44)18-13(40)4-10(37)5-14(18)49-27(28)9-1-2-11(38)12(39)3-9/h1-5,15-17,19-21,23-26,29-43,45-48H,6-8H2	NCGC00179992-02!3-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one	0.83083	 	1.9844	1.9844	0	OCC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(CO)OC3OC4=C(OC5=C(C4=O)C(O)=CC(O)=C5)C6=CC(O)=C(O)C=C6)C(O)C(O)C1O	CCMSLIB00000846423	607335.6389	5	25	5	 	5	789.2093	1	789.2093	607335.6389
Clematis	jbn,jbuf	Clematis recta,Clematis vitalba,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1147.9538949999999	0.0	0.0	0.0	0.0	0.0	267.94495	0.0	825.47	10386.124	0.0	1868.599	66.9862375	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"26","main.cluster index_upperinput":"26"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9857	1.9857	0	N/A	N/A	11479.53895	3	26	-1	 	3	550.1775	1	550.1775	11479.53895
Clematis	jbn	Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.3051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5183.051	0.0	0.0	863.8418333333334	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"27","main.cluster index_upperinput":"27"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9870	1.9870	0	N/A	N/A	5183.051	1	27	-1	 	1	342.2124	1	342.2124	5183.051
BK,Clematis	nan,jbn,jbuf	Clematis koreana,Clematis alpina,BK	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	14.757635999999998	8876.822574	411.94574	0.0	0.0	0.0	88356.28	0.0	0.0	0.0	0.0	0.0	14726.046666666667	102.986435	14.757635999999998	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"28","main.cluster index_upperinput":"28"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9923	1.9923	0	N/A	N/A	88782.983376	3	28	-1	 	3	146.1652	1	146.1652	88782.983376
Clematis	jbn,jbuf	Clematis koreana,Clematis tangutica,Clematis flammula,Clematis alpina,Clematis chinensis,Clematis vitalba,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2072.552683	407.95963	886.2586699999998	597.0855	830.17883	17041.139	0.0	515.2205	0.0	447.6847	0.0	3247.8980616666663	309.534615	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"29","main.cluster index_upperinput":"29"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9918	1.9918	0	N/A	N/A	20725.526830000003	7	29	-1	 	7	176.0109	1	176.0109	20725.526830000003
Clematis	jbn,jbuf	Clematis alpina,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560.43272	14959.045	0.0	0.0	0.0	0.0	0.0	0.0	645.2822	0.0	0.0	107.54703333333333	3739.76125	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"30","main.cluster index_upperinput":"30"}	This Node is a Singleton	N/A	N/A	N/A	 	1.9948	1.9948	0	N/A	N/A	15604.3272	2	30	-1	 	2	480.2069	1	480.2069	15604.3272
Clematis	jbn,jbuf	Clematis viticella,Clematis tangutica,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6468.95536	0.0	0.0	0.0	49532.723	0.0	0.0	8297.604	0.0	0.0	6859.2266	1382.934	14097.9874	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31","main.cluster index_upperinput":"31"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0039	2.0039	0	N/A	N/A	64689.5536	3	31	-1	 	3	591.1325	1	591.1325	64689.5536
Clematis	jbn,jbuf	Clematis viticella,Clematis koreana,Clematis chinensis,Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5681.689060000001	0.0	15454.743	0.0	0.0	6723.0986	0.0	0.0	0.0	9567.166	25071.883	5290.8346	6267.97075	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"32","main.cluster index_upperinput":"32"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=75&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	2.0137	2.0137	0	N/A	N/A	56816.8906	4	32	75	 	4	746.2350	1	746.2350	56816.8906
Clematis	jbn	Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1297.7748	0.0	0.0	0.0	0.0	12977.748	0.0	0.0	0.0	0.0	0.0	2162.958	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"33","main.cluster index_upperinput":"33"}	This Node is a Singleton	N/A	N/A	N/A	 	2.0145	2.0145	0	N/A	N/A	12977.748	1	33	-1	 	1	243.0529	1	243.0529	12977.748
Clematis	jbn	Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3878.3473	0.0	0.0	0.0	0.0	38783.473	0.0	0.0	0.0	0.0	0.0	6463.912166666666	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"34","main.cluster index_upperinput":"34"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=e98ca7531e564db7aae5a0d66352900b&show=true	N/A	N/A	N/A	 	2.0145	2.0145	0	N/A	N/A	38783.473	1	34	18	 	1	338.1724	1	338.1724	38783.473
Clematis	jbn,jbuf	Clematis koreana,Clematis tangutica,Clematis flammula,Clematis recta,Clematis alpina,Clematis chinensis,Clematis vitalba,Clematis terniflora,Clematis heracleifolia	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198309.375	123955.67	366280.75	116763.98	179789.89	123344.85	223198.58	157163.9	220699.1	471897.03	0.0	242691.60166666668	131736.035	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e98ca7531e564db7aae5a0d66352900b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"35","main.cluster index_upperinput":"35"}	This Node is a Singleton	"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)"	MeSAdo CollisionEnergy:102040	0.9739200000000001	 	2.0206	2.0206	0	CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	CCMSLIB00010108090	1983093.75	9	35	-1	 	9	298.0970	1	298.0970	1983093.75
